Time(ms),Main(mA),Main Voltage(V),
0.0460660457611084,246.2478628995853,3.99925,
0.04628801345825195,245.38000717493668,3.9995000000000003,
0.046566009521484375,245.75194534264324,3.9995000000000003,
0.04683709144592285,245.25602778570118,3.9998750000000003,
0.047122955322265625,245.00806900723015,3.99925,
0.047122955322265625,256.7861109846043,3.99975,
0.04739117622375488,265.9605857880326,3.999375,
0.047677040100097656,267.6962972373299,3.99925,
0.047677040100097656,264.84477128491295,3.9987500000000002,
0.04794502258300781,262.4891628894381,3.99925,
0.04822206497192383,265.2167094526195,3.999375,
0.048506975173950195,253.56264686448085,3.99925,
0.048506975173950195,243.64429572563944,3.999625,
0.04877495765686035,241.9085842763422,3.998875,
0.04906105995178223,241.66062549787117,3.99925,
0.04906105995178223,241.04072855169358,3.999625,
0.04932904243469238,240.79276977322255,3.99925,
0.049594879150390625,240.66879038398702,3.9998750000000003,
0.04989504814147949,240.5448109947515,3.99975,
0.04989504814147949,239.55297588086736,3.9995000000000003,
0.0504450798034668,238.56114076698321,3.999375,
0.0507810115814209,238.43716137774769,3.99925,
0.0507810115814209,238.18920259927665,3.9995000000000003,
0.0507810115814209,237.94124382080562,3.999625,
0.05106997489929199,237.44532626386356,3.9995000000000003,
0.05137801170349121,237.073388096157,3.99975,
0.05137801170349121,237.44532626386356,3.998875,
0.05165696144104004,236.57747053921494,3.99925,
0.05195021629333496,237.073388096157,3.99925,
0.05195021629333496,235.83359420380182,3.9987500000000002,
0.05223417282104492,235.7096148145663,3.999,
0.05252504348754883,234.84175908991767,3.9998750000000003,
0.05252504348754883,234.59380031144664,3.999375,
0.05280590057373047,234.3458415329756,3.9995000000000003,
0.053095102310180664,233.97390336526905,3.9995000000000003,
0.053095102310180664,233.35400641909146,3.9995000000000003,
0.05337405204772949,233.84992397603355,3.99925,
0.0536651611328125,232.73410947291387,3.9991250000000003,
0.0536651611328125,231.61829496979422,3.9995000000000003,
0.05393695831298828,226.6591194003735,3.9998750000000003,
0.05420804023742676,235.46165603609526,3.99925,
0.05449700355529785,237.6932850423346,3.999625,
0.05449700355529785,242.6524606117553,3.9995000000000003,
0.05477786064147949,245.13204839646565,3.9991250000000003,
0.05504012107849121,242.77644000099082,3.9995000000000003,
0.055329084396362305,241.66062549787117,3.99925,
0.055329084396362305,242.28052244404876,3.99925,
0.05559825897216797,242.28052244404876,3.9995000000000003,
0.055886268615722656,242.6524606117553,3.9991250000000003,
0.055886268615722656,243.64429572563944,3.9995000000000003,
0.056214094161987305,242.40450183328426,3.9987500000000002,
0.05648493766784668,241.66062549787117,3.9995000000000003,
0.05648493766784668,241.78460488710667,3.999625,
0.05676913261413574,241.53664610863564,3.99975,
0.057050228118896484,242.90041939022635,3.9991250000000003,
0.05733990669250488,244.016233893346,3.999375,
0.05733990669250488,244.016233893346,3.9987500000000002,
0.05762004852294922,244.6361308395236,3.9995000000000003,
0.05790901184082031,251.20703846900602,3.99825,
0.05790901184082031,265.340688841855,3.999375,
0.058216094970703125,266.7044621234457,3.9991250000000003,
0.05851125717163086,267.20037968038775,3.99975,
0.05851125717163086,263.3570186140867,3.998875,
0.0587921142578125,264.10089494949983,3.9985,
0.05906510353088379,261.49732777555397,3.99975,
0.05935311317443848,247.48765679194048,3.999625,
0.05935311317443848,245.13204839646565,3.99925,
0.059632062911987305,245.75194534264324,3.9991250000000003,
0.05994606018066406,246.2478628995853,3.9991250000000003,
0.05994606018066406,246.37184228882083,3.99925,
0.06017112731933594,245.75194534264324,3.99925,
0.060459136962890625,245.00806900723015,3.9995000000000003,
0.060459136962890625,245.13204839646565,3.9998750000000003,
0.06073403358459473,245.13204839646565,3.99925,
0.0610051155090332,244.6361308395236,3.99925,
0.061295270919799805,243.76827511487497,3.99975,
0.061295270919799805,244.016233893346,3.999625,
0.061563968658447266,244.1402132825815,3.99975,
0.061872005462646484,244.7601102287591,3.99975,
0.06223797798156738,245.75194534264324,3.99975,
0.06223797798156738,246.1238835103498,3.9987500000000002,
0.06252908706665039,245.87592473187877,3.999625,
0.06252908706665039,246.8677598457629,3.99925,
0.06281018257141113,245.13204839646565,3.999,
0.0641469955444336,245.13204839646565,3.999,
0.0641469955444336,245.38000717493668,3.9991250000000003,
0.06452298164367676,244.38817206105256,3.999625,
0.06452298164367676,244.38817206105256,3.99925,
0.06452298164367676,244.016233893346,3.999,
0.06486105918884277,243.5203163364039,3.9991250000000003,
0.06486105918884277,243.14837816869738,3.9995000000000003,
0.06486105918884277,243.14837816869738,3.99925,
0.06517815589904785,243.14837816869738,3.998875,
0.06517815589904785,247.23969801346945,3.9991250000000003,
0.06517815589904785,245.75194534264324,3.9991250000000003,
0.0655660629272461,242.40450183328426,3.99925,
0.0655660629272461,242.5284812225198,3.99925,
0.0655660629272461,241.9085842763422,3.999625,
0.06584715843200684,241.16470794092908,3.999375,
0.0661461353302002,241.2886873301646,3.9991250000000003,
0.0661461353302002,240.66879038398702,3.9991250000000003,
0.06642317771911621,240.5448109947515,3.9995000000000003,
0.06668615341186523,240.04889343780943,3.999,
0.06668615341186523,239.1810377131608,3.99925,
0.06697392463684082,238.80909954545425,4.0,
0.06725621223449707,238.43716137774769,3.9991250000000003,
0.06755208969116211,238.68512015621874,3.999625,
0.06755208969116211,237.6932850423346,3.999625,
0.06777715682983398,237.44532626386356,3.9995000000000003,
0.06806826591491699,237.073388096157,3.9995000000000003,
0.06806826591491699,237.56930565309906,3.9995000000000003,
0.06833791732788086,238.93307893468977,3.99925,
0.06861710548400879,254.92642014607154,3.9995000000000003,
0.06890296936035156,258.149884266195,3.9998750000000003,
0.06890296936035156,261.49732777555397,3.999375,
0.06921505928039551,255.91825525995566,3.9998750000000003,
0.06950092315673828,255.05039953530704,3.99925,
0.06950092315673828,256.66213159536875,3.9991250000000003,
0.06977009773254395,239.42899649163184,4.0,
0.0700371265411377,234.84175908991767,3.9995000000000003,
0.07034516334533691,233.23002702985596,3.999625,
0.07034516334533691,232.48615069444284,3.998875,
0.07061886787414551,227.65095451425765,3.998875,
0.07088708877563477,230.62645985591007,3.9991250000000003,
0.07122588157653809,237.073388096157,3.999625,
0.07122588157653809,238.68512015621874,3.9995000000000003,
0.07151103019714355,240.29685221628046,3.999375,
0.07151103019714355,240.66879038398702,3.999625,
0.07178306579589844,240.91674916245805,3.99925,
0.07202005386352539,242.5284812225198,3.999625,
0.07230496406555176,242.28052244404876,3.99925,
0.07230496406555176,242.40450183328426,3.9995000000000003,
0.07258009910583496,242.90041939022635,3.999,
0.07289409637451172,242.6524606117553,3.9995000000000003,
0.07323193550109863,242.40450183328426,3.999,
0.07323193550109863,245.6279659534077,3.999625,
0.07351994514465332,245.25602778570118,3.9991250000000003,
0.07351994514465332,242.90041939022635,3.99925,
0.07379889488220215,242.90041939022635,4.00025,
0.07407593727111816,243.64429572563944,3.999375,
0.07436299324035645,244.51215145028806,3.9991250000000003,
0.07436299324035645,245.13204839646565,3.99925,
0.07464003562927246,244.38817206105256,3.999625,
0.07492518424987793,243.64429572563944,3.9991250000000003,
0.07492518424987793,243.14837816869738,3.9995000000000003,
0.07521319389343262,243.14837816869738,3.9991250000000003,
0.07550215721130371,242.6524606117553,3.9995000000000003,
0.07550215721130371,243.14837816869738,3.9991250000000003,
0.07655930519104004,244.016233893346,3.99975,
0.07692503929138184,244.88408961799462,3.9995000000000003,
0.07692503929138184,245.00806900723015,3.998875,
0.07692503929138184,245.5039865641722,3.9991250000000003,
0.07725024223327637,246.61980106729186,3.99925,
0.07725024223327637,246.2478628995853,3.99925,
0.07725024223327637,245.13204839646565,3.9987500000000002,
0.07761693000793457,244.6361308395236,3.9995000000000003,
0.07761693000793457,245.13204839646565,3.9991250000000003,
0.07761693000793457,244.7601102287591,3.999625,
0.07798409461975098,244.51215145028806,3.999625,
0.07798409461975098,244.016233893346,3.999375,
0.0782921314239502,244.6361308395236,3.998875,
0.07859301567077637,244.51215145028806,3.99925,
0.07859301567077637,245.25602778570118,3.9995000000000003,
0.07887911796569824,245.99990412111427,3.999625,
0.07923102378845215,246.37184228882083,3.999,
0.07923102378845215,259.26569876931467,3.9995000000000003,
0.07952427864074707,267.5723178480943,3.9987500000000002,
0.07952427864074707,270.9197613574533,3.999625,
0.07980918884277344,267.4483384588588,3.999,
0.08008503913879395,264.22487433873533,3.999375,
0.08037805557250977,267.9442560158009,3.9998750000000003,
0.08037805557250977,255.05039953530704,3.999625,
0.0806269645690918,245.00806900723015,3.9998750000000003,
0.08095502853393555,243.64429572563944,3.9991250000000003,
0.08095502853393555,243.02439877946185,3.99975,
0.08124303817749023,242.6524606117553,3.99925,
0.08153295516967773,242.6524606117553,3.999625,
0.08153295516967773,244.26419267181703,3.9991250000000003,
0.08180785179138184,246.37184228882083,3.999375,
0.08209800720214844,243.76827511487497,3.999375,
0.08209800720214844,242.0325636655777,3.99925,
0.08238005638122559,241.66062549787117,3.99925,
0.08265089988708496,240.42083160551599,3.9995000000000003,
0.08294010162353516,241.16470794092908,3.999625,
0.08294010162353516,240.04889343780943,3.9995000000000003,
0.08316612243652344,240.04889343780943,3.9995000000000003,
0.08345603942871094,239.05705832392528,3.99925,
0.08345603942871094,238.80909954545425,3.9995000000000003,
0.08373308181762695,238.43716137774769,3.999625,
0.08400321006774902,238.68512015621874,3.999625,
0.08429408073425293,237.94124382080562,3.999375,
0.08429408073425293,237.1973674853925,3.99975,
0.0845651626586914,236.70144992845044,3.999375,
0.08484506607055664,236.94940870692147,3.99925,
0.08513307571411133,236.70144992845044,3.9995000000000003,
0.08513307571411133,236.94940870692147,3.9991250000000003,
0.08541107177734375,235.7096148145663,3.9995000000000003,
0.08570504188537598,235.5856354253308,3.999375,
0.08570504188537598,235.0897178683887,3.998875,
0.08597517013549805,234.22186214374008,3.9995000000000003,
0.08625411987304688,234.71777970068217,3.99925,
0.08654212951660156,233.72594458679802,3.99975,
0.08654212951660156,233.84992397603355,3.9991250000000003,
0.08681106567382812,233.477985808327,3.999375,
0.08709001541137695,232.73410947291387,3.9991250000000003,
0.08737707138061523,232.11421252673628,3.999625,
0.08737707138061523,225.1713667295473,3.999,
0.08765387535095215,234.84175908991767,3.99925,
0.08794021606445312,237.6932850423346,3.99975,
0.08794021606445312,240.04889343780943,3.9991250000000003,
0.0881659984588623,240.79276977322255,3.99975,
0.08845710754394531,241.66062549787117,3.99975,
0.08845710754394531,241.53664610863564,3.999375,
0.08969306945800781,241.78460488710667,3.99925,
0.09008502960205078,241.9085842763422,3.99925,
0.09008502960205078,242.5284812225198,3.999375,
0.09008502960205078,244.016233893346,3.9998750000000003,
0.09040999412536621,243.64429572563944,3.99975,
0.09040999412536621,249.7192857981798,3.999625,
0.09040999412536621,263.97691556026433,3.999625,
0.09074807167053223,264.5968125064419,3.999625,
0.09074807167053223,266.95242090191675,3.9985,
0.09074807167053223,266.08456517726813,3.999375,
0.09105110168457031,268.93609112968505,3.998625,
0.09105110168457031,263.8529361710288,3.99925,
0.09135103225708008,246.99173923499842,3.9995000000000003,
0.09135103225708008,244.88408961799462,3.999625,
0.09163308143615723,244.016233893346,3.9991250000000003,
0.09193086624145508,244.51215145028806,3.999375,
0.09193086624145508,243.64429572563944,3.9995000000000003,
0.09220623970031738,242.90041939022635,3.99925,
0.0924842357635498,242.77644000099082,3.999375,
0.0927729606628418,243.3963369471684,3.99975,
0.0927729606628418,243.5203163364039,3.9995000000000003,
0.09305191040039062,244.6361308395236,3.99925,
0.0933220386505127,245.00806900723015,3.99925,
0.0933220386505127,246.37184228882083,3.9995000000000003,
0.09360814094543457,246.61980106729186,3.999375,
0.09388303756713867,245.87592473187877,3.99925,
0.09422898292541504,245.99990412111427,3.999,
0.09422898292541504,246.2478628995853,3.99975,
0.09446501731872559,245.6279659534077,3.999,
0.09446501731872559,245.13204839646565,3.999,
0.09474015235900879,244.51215145028806,3.9995000000000003,
0.09500908851623535,243.64429572563944,3.9995000000000003,
0.09529495239257812,244.6361308395236,3.999375,
0.09529495239257812,244.88408961799462,3.999375,
0.09557318687438965,245.38000717493668,3.99925,
0.09579610824584961,245.00806900723015,3.999,
0.0960841178894043,244.88408961799462,3.99925,
0.0960841178894043,245.13204839646565,3.999,
0.09635305404663086,245.5039865641722,3.999375,
0.09662103652954102,245.5039865641722,3.998875,
0.09690618515014648,244.88408961799462,3.99925,
0.09690618515014648,244.51215145028806,3.998625,
0.0972139835357666,244.88408961799462,3.99925,
0.09748101234436035,244.1402132825815,3.999,
0.09776496887207031,243.14837816869738,3.999,
0.09776496887207031,243.02439877946185,3.9998750000000003,
0.09803295135498047,242.28052244404876,3.99975,
0.09830808639526367,242.15654305481323,3.9995000000000003,
0.09859204292297363,241.78460488710667,3.999,
0.09859204292297363,242.28052244404876,3.998875,
0.09886002540588379,242.77644000099082,3.9995000000000003,
0.09922623634338379,242.28052244404876,3.999,
0.09922623634338379,241.2886873301646,3.999625,
0.0995330810546875,241.66062549787117,3.9995000000000003,
0.0995330810546875,240.79276977322255,3.998875,
0.09981226921081543,240.5448109947515,4.00025,
0.10008716583251953,242.28052244404876,3.998875,
0.10037112236022949,243.89225450411047,3.9995000000000003,
0.10037112236022949,242.90041939022635,3.999625,
0.10064506530761719,257.15804915231087,3.9995000000000003,
0.10092306137084961,260.2575338831988,3.999625,
0.10092306137084961,263.3570186140867,3.99925,
0.1012260913848877,258.64580182313705,3.99925,
0.1015160083770752,258.2738636554305,3.999625,
0.1015160083770752,260.00957510472773,3.99925,
0.10246896743774414,241.66062549787117,3.99925,
0.1028280258178711,237.1973674853925,3.999625,
0.1028280258178711,236.08155298227285,3.999625,
0.1028280258178711,235.7096148145663,3.9991250000000003,
0.10314393043518066,234.71777970068217,3.9991250000000003,
0.10314393043518066,234.46982092221114,3.999375,
0.10314393043518066,234.09788275450458,3.999625,
0.10344409942626953,233.84992397603355,3.998875,
0.10344409942626953,233.72594458679802,3.999375,
0.10374093055725098,234.46982092221114,3.9998750000000003,
0.10374093055725098,232.73410947291387,3.9991250000000003,
0.10403013229370117,229.88258352049698,3.99975,
0.1043250560760498,228.14687207119974,3.9995000000000003,
0.1043250560760498,235.95757359303735,3.999375,
0.1046442985534668,239.3050171023963,3.9995000000000003,
0.10494208335876465,240.66879038398702,3.9995000000000003,
0.1052391529083252,240.79276977322255,3.99925,
0.1052391529083252,241.4126667194001,3.998625,
0.10553193092346191,241.9085842763422,3.9995000000000003,
0.10553193092346191,242.15654305481323,3.999375,
0.10581612586975098,241.9085842763422,3.999,
0.1060781478881836,242.77644000099082,3.999625,
0.10637712478637695,243.5203163364039,3.999625,
0.10637712478637695,243.27235755793288,3.9995000000000003,
0.10666298866271973,242.40450183328426,3.9995000000000003,
0.10695409774780273,242.15654305481323,3.9991250000000003,
0.10695409774780273,241.4126667194001,3.99925,
0.10722804069519043,242.15654305481323,3.9987500000000002,
0.10751795768737793,243.14837816869738,3.9995000000000003,
0.10751795768737793,243.02439877946185,3.9998750000000003,
0.10779118537902832,244.51215145028806,3.99975,
0.10806417465209961,244.38817206105256,3.9991250000000003,
0.10835409164428711,244.38817206105256,3.999,
0.10835409164428711,244.7601102287591,3.9991250000000003,
0.10863494873046875,247.36367740270498,3.999375,
0.10892391204833984,246.8677598457629,3.9995000000000003,
0.10892391204833984,243.64429572563944,4.0,
0.10921311378479004,243.27235755793288,3.99975,
0.10948514938354492,243.64429572563944,3.9995000000000003,
0.10978007316589355,244.38817206105256,3.999625,
0.10978007316589355,244.51215145028806,3.9987500000000002,
0.11005401611328125,245.6279659534077,3.998625,
0.11034393310546875,246.61980106729186,3.99975,
0.11034393310546875,245.99990412111427,3.9995000000000003,
0.11062407493591309,245.5039865641722,3.999625,
0.11091208457946777,245.99990412111427,3.998875,
0.11091208457946777,246.1238835103498,3.99975,
0.11121416091918945,258.76978121237255,3.99925,
0.11149215698242188,266.82844151268125,3.99925,
0.11178088188171387,269.6799674650981,3.99925,
0.11178088188171387,266.5804827342102,3.999375,
0.11205315589904785,265.2167094526195,3.998875,
0.11233997344970703,268.93609112968505,3.9998750000000003,
0.11233997344970703,256.29019342766225,3.9998750000000003,
0.1126101016998291,246.7437804565274,3.998875,
0.11287927627563477,245.87592473187877,3.998625,
0.11322617530822754,245.75194534264324,3.999375,
0.11322617530822754,245.38000717493668,3.99925,
0.1134951114654541,245.25602778570118,3.99975,
0.11378312110900879,245.00806900723015,3.99975,
0.11378312110900879,244.38817206105256,3.999,
0.11406326293945312,244.51215145028806,3.9995000000000003,
0.11437511444091797,243.76827511487497,3.99925,
0.11437511444091797,243.64429572563944,3.9991250000000003,
0.11563920974731445,242.28052244404876,3.999625,
0.11599326133728027,242.15654305481323,3.99925,
0.11599326133728027,242.28052244404876,3.999,
0.11599326133728027,241.9085842763422,3.999625,
0.11629700660705566,242.28052244404876,3.999,
0.11629700660705566,242.28052244404876,3.9983750000000002,
0.11629700660705566,241.9085842763422,3.999625,
0.11663007736206055,240.91674916245805,3.999,
0.11663007736206055,240.79276977322255,3.999,
0.11663007736206055,240.42083160551599,3.99925,
0.11693215370178223,240.42083160551599,3.999375,
0.11693215370178223,240.66879038398702,3.9991250000000003,
0.11723113059997559,242.90041939022635,3.99925,
0.11723113059997559,242.77644000099082,3.999625,
0.11751103401184082,239.42899649163184,3.999375,
0.11780786514282227,238.06522321004115,3.9995000000000003,
0.11780786514282227,237.6932850423346,3.9998750000000003,
0.11808490753173828,237.44532626386356,3.999,
0.11837291717529297,237.44532626386356,3.999375,
0.11837291717529297,237.1973674853925,3.999625,
0.11864614486694336,236.57747053921494,3.99975,
0.11893200874328613,236.20553237150838,3.9991250000000003,
0.11893200874328613,236.08155298227285,3.9987500000000002,
0.1192169189453125,235.0897178683887,3.999625,
0.1194911003112793,234.46982092221114,3.999625,
0.11977410316467285,234.71777970068217,3.99925,
0.11977410316467285,234.22186214374008,3.999625,
0.12004208564758301,233.72594458679802,3.9995000000000003,
0.12035012245178223,233.84992397603355,3.9998750000000003,
0.12035012245178223,232.73410947291387,3.99925,
0.12063217163085938,232.73410947291387,3.9995000000000003,
0.12090206146240234,225.54330489725385,3.999,
0.12125492095947266,232.9820682513849,3.999625,
0.12125492095947266,237.32134687462803,3.99975,
0.12155294418334961,238.80909954545425,3.998875,
0.12155294418334961,240.66879038398702,3.9987500000000002,
0.12183308601379395,248.10755373811807,3.999625,
0.1221001148223877,263.60497739255777,3.999625,
0.12238407135009766,264.96875067414845,3.99925,
0.12238407135009766,266.20854456650363,3.999,
0.12266087532043457,262.3651835002026,3.99925,
0.12294411659240723,264.84477128491295,3.9991250000000003,
0.12294411659240723,260.75345144014085,3.999625,
0.12321209907531738,244.26419267181703,3.99975,
0.12347817420959473,242.15654305481323,3.99925,
0.12376093864440918,242.0325636655777,3.999625,
0.12376093864440918,241.66062549787117,3.9991250000000003,
0.12402606010437012,243.5203163364039,3.999625,
0.12429118156433105,244.016233893346,3.999375,
0.12457513809204102,244.6361308395236,3.99925,
0.12457513809204102,245.6279659534077,3.999375,
0.1248478889465332,244.016233893346,3.998875,
0.1251211166381836,243.02439877946185,3.9995000000000003,
0.12540292739868164,243.3963369471684,3.9995000000000003,
0.12540292739868164,242.6524606117553,3.9998750000000003,
0.12567615509033203,246.8677598457629,3.999375,
0.12595891952514648,247.11571862423395,3.9991250000000003,
0.12595891952514648,245.38000717493668,3.9998750000000003,
0.12617802619934082,245.00806900723015,3.998875,
0.12649297714233398,245.00806900723015,3.9995000000000003,
0.12649297714233398,246.2478628995853,3.999375,
0.12675905227661133,246.1238835103498,3.99825,
0.12702322006225586,246.37184228882083,3.999,
0.1273040771484375,245.13204839646565,3.99925,
0.1273040771484375,245.13204839646565,3.999625,
0.12832212448120117,245.13204839646565,3.998875,
0.1286630630493164,244.7601102287591,3.999,
0.1286630630493164,244.1402132825815,3.998875,
0.1286630630493164,244.016233893346,3.9998750000000003,
0.12897515296936035,244.1402132825815,3.9991250000000003,
0.12897515296936035,244.6361308395236,3.999375,
0.12897515296936035,245.38000717493668,3.9991250000000003,
0.12927794456481934,245.75194534264324,3.9995000000000003,
0.12927794456481934,246.2478628995853,3.999375,
0.12957501411437988,245.87592473187877,3.99925,
0.12957501411437988,245.75194534264324,3.9995000000000003,
0.12985706329345703,244.88408961799462,3.999375,
0.13015103340148926,244.88408961799462,3.999,
0.13015103340148926,244.6361308395236,3.9991250000000003,
0.13042688369750977,245.5039865641722,3.99825,
0.1307060718536377,244.1402132825815,3.99975,
0.1309959888458252,243.64429572563944,3.999375,
0.1309959888458252,243.14837816869738,3.999375,
0.13122200965881348,243.3963369471684,3.999,
0.1315159797668457,242.90041939022635,3.999625,
0.1315159797668457,242.40450183328426,3.99925,
0.13179492950439453,242.6524606117553,3.999625,
0.1320662498474121,242.28052244404876,3.99975,
0.1323530673980713,242.28052244404876,3.999,
0.1323530673980713,245.00806900723015,3.9991250000000003,
0.13263320922851562,260.3815132724343,3.999375,
0.13291192054748535,263.2330392248512,3.9995000000000003,
0.1332261562347412,266.5804827342102,3.999375,
0.1332261562347412,260.87743082937635,3.999375,
0.13349604606628418,261.0014102186119,3.9995000000000003,
0.13378405570983887,261.99324533249603,3.999375,
0.13378405570983887,244.38817206105256,3.99975,
0.1340620517730713,241.2886873301646,3.999,
0.13434815406799316,242.40450183328426,3.99925,
0.13434815406799316,240.04889343780943,3.999,
0.13461828231811523,239.42899649163184,3.999625,
0.13489699363708496,239.05705832392528,3.9991250000000003,
0.1352252960205078,239.8009346593384,3.99925,
0.1352252960205078,242.0325636655777,3.9998750000000003,
0.13550496101379395,243.64429572563944,3.999375,
0.13579010963439941,241.4126667194001,3.9991250000000003,
0.13579010963439941,241.9085842763422,3.9991250000000003,
0.13606810569763184,242.28052244404876,3.9995000000000003,
0.13635897636413574,242.40450183328426,4.000125,
0.13635897636413574,241.9085842763422,3.999625,
0.1365809440612793,241.16470794092908,3.9995000000000003,
0.13684892654418945,241.04072855169358,3.99975,
0.13713526725769043,241.04072855169358,3.9995000000000003,
0.13713526725769043,240.17287282704496,3.999,
0.1374049186706543,238.68512015621874,3.99975,
0.1376810073852539,233.6019651975625,3.999375,
0.13796520233154297,242.6524606117553,3.99925,
0.13796520233154297,245.6279659534077,3.999,
0.1382441520690918,246.37184228882083,3.9995000000000003,
0.13853120803833008,248.3555125165891,3.9998750000000003,
0.13853120803833008,248.10755373811807,3.99925,
0.1388082504272461,247.36367740270498,3.99975,
0.13907527923583984,245.00806900723015,3.9995000000000003,
0.13936114311218262,244.51215145028806,3.999375,
0.13936114311218262,245.38000717493668,3.999375,
0.13962912559509277,245.6279659534077,3.9995000000000003,
0.13989615440368652,245.38000717493668,3.999375,
0.14022302627563477,245.13204839646565,3.999,
0.14022302627563477,243.3963369471684,3.999375,
0.1414179801940918,243.27235755793288,3.99925,
0.14176416397094727,244.6361308395236,3.999,
0.14176416397094727,246.2478628995853,3.999375,
0.14176416397094727,247.11571862423395,3.99925,
0.1420900821685791,246.61980106729186,3.9995000000000003,
0.1420900821685791,246.37184228882083,3.9995000000000003,
0.1420900821685791,245.6279659534077,3.999,
0.14252400398254395,245.25602778570118,3.9991250000000003,
0.14252400398254395,245.75194534264324,3.99925,
0.14252400398254395,244.38817206105256,3.9991250000000003,
